book_name,MAE,RMSE,wQL_0.1,wQL_0.5,wQL_0.9,wQL_Mean,Coverage_80%,DTW_Shape,DTW_Time,Total_Sales
ある閉ざされた雪の山荘で_original,0.523195,0.6989988,7.7344313,33.48448,21.648674,20.955862,0.96875,5.4383340187640155,1.2916666666666667,30.0
いちばんはじめの英文法_超基礎文法編,0.98126316,1.5131556,22.42096,62.800842,40.519775,41.91386,0.875,10.883721798404585,27.537815126050422,108.0
いちばん使いやすい家計ノート_2025,4.363492,5.738999,75.49353,279.2635,272.7257,209.1609,0.421875,45.76421619508265,4.783505154639175,384.0
いっしょにあそぼう！まちがいさがし_original,1.1702509,2.0995128,24.462389,74.89606,45.06512,48.14119,0.828125,13.784625585968062,6.839080459770115,125.0
いつも幸せな人は、_original,2.326427,8.815462,42.637135,148.89133,165.37144,118.96664,0.859375,69.63339767149944,6.6395348837209305,191.0
いのちの車窓から_original,1.1181173,1.479775,22.173347,71.55951,58.35312,50.695324,0.796875,10.103375676199715,7.5,103.0
いのちをまもる図鑑_original,1.5308673,1.979535,31.087847,97.97551,52.254036,60.43913,0.78125,14.698337509201133,12.444444444444445,157.0
うつ蝉_original,0.19418786,0.40175575,3.1594493,12.428023,28.167189,14.5848875,1.0,3.1418669657856757,10.1010101010101,11.0
うるわしの宵の月_original,0.95073223,1.1987349,18.563263,60.846863,62.751102,47.387074,1.0,8.947963225535196,5.741176470588235,66.0
おえかきひめ_original,1.4339867,2.1702933,25.245935,91.77515,63.0225,60.014526,0.78125,15.701790297457116,20.13888888888889,111.0
おおきく振りかぶって_original,6.6361938,15.521575,85.45926,424.7164,504.88913,338.35495,0.796875,124.09363281651557,24.23076923076923,425.0
おしごとそうだんセンター_original,0.76472723,0.9770228,11.907998,48.942543,25.691458,28.847334,0.921875,7.705109898346936,2.3421052631578947,50.0
おしりたんてい_あらたなるかいとう,0.59939194,0.8162595,13.172249,38.361084,25.032135,25.521822,0.9375,5.916623228384524,1.9230769230769231,41.0
おとなのデジタルＴＶナビ_original,3.2129703,7.1335654,65.405075,205.6301,228.07913,166.37143,0.890625,37.58156425282197,2.9,303.0
おとなの週末_original,6.581108,8.671231,136.9755,421.19092,193.73068,250.63237,0.78125,43.10333658134655,5.247524752475248,844.0
